102.431 0.0205909 0.0312213 0.0289078 0.0322232 0.0280256 0.00299208 0.0483239 0.0417714 0.0650277 0.0459208 0.0906261 0.000505463 0.0738718 0.0958395 0.086718 0.0248933 0.0459031 0.0230423 0.0115325 0.010283 0.00653454 0.0204725 0.0422875 0.0843668 0.0842083 0.0521274 0.0163358 0.0296588 0.0188263 0.0214498 0.0189342 0.0461644 0.0268689 0.0181085 0.0457189 0.0288461 0.0297776 0.0485495 0.00203851 
66.9117 0.0377739 0.0328475 0.0231856 0.0235384 0.025095 0.0148792 0.0123758 0.034798 0.0398836 0.0419271 0.0601813 0.0156678 0.0145012 0.0887761 0.0728734 0.0331984 0.0308463 0.0253003 0.0241553 0.0136037 0.0146987 0.0318844 0.02416 0.077628 0.0680152 0.0417569 0.0233318 0.0226295 0.029026 0.0321186 0.0324943 0.0326892 0.0323767 0.029214 0.0381919 0.0321579 0.0285295 0.0276311 0.00504843 
84.9664 0.0372 0.0487041 0.0219957 0.0186965 0.00625865 0.00559996 0.0153574 0.0259862 0.0554598 0.0347687 0.0712162 0.00530339 0.0322517 0.0967192 0.0849958 0.0432018 0.0359006 0.0547515 0.0139292 0.0117562 0.00941319 0.023469 0.0356478 0.0849742 0.0822518 0.0413105 0.0227107 0.0304828 0.0213979 0.0324179 0.0251257 0.040734 0.0303115 0.0355638 0.054757 0.034931 0.0300766 0.0314718 0.00728807 
76.3652 0.0401545 0.0367649 0.0226332 0.02484 0.0107598 0.00757267 0.0171377 0.0244828 0.0396676 0.0336785 0.0481703 0.0100434 0.0127515 0.0823037 0.0724893 0.0418466 0.0325461 0.0223945 0.0218659 0.0165134 0.0134127 0.0369123 0.0279434 0.0711339 0.0704117 0.0391267 0.0273035 0.0255063 0.031336 0.0322917 0.0376815 0.0301686 0.0222666 0.036273 0.0427006 0.0387595 0.0371264 0.0442307 0.00751334 
97.2802 0.0349719 0.0239814 0.0387047 0.0254566 0.00893554 0.0123226 0.0229223 0.0354608 0.0453644 0.0315105 0.0430817 0.0119435 0.00687506 0.0793488 0.0689696 0.0301924 0.041198 0.0305177 0.0243968 0.0137121 0.0103738 0.0308159 0.0273551 0.0789099 0.0729717 0.0418991 0.0315807 0.0219976 0.0214852 0.0219073 0.0296156 0.021879 0.0309896 0.0335572 0.0381766 0.0367614 0.0210189 0.0261113 0.0118544 
79.9868 0.0517076 0.0262092 0.031055 0.0242627 0.0251905 0.01182 0.00456695 0.0251822 0.0429299 0.03368 0.0479513 0.00884591 0.00725332 0.107234 0.0804741 0.0307292 0.0366285 0.0276997 0.017922 0.0102687 0.00773391 0.0306953 0.0295905 0.0960871 0.0821424 0.0426306 0.0226738 0.0214411 0.0223039 0.0250019 0.0343848 0.0302765 0.0401669 0.0293332 0.0500137 0.0350625 0.0279526 0.0236774 0.0166017 
82.0175 0.0441299 0.0239475 0.0346089 0.0297515 0.0360429 0.0061066 0.00899353 0.0299693 0.0380593 0.0361482 0.0528412 0.00757346 0.00749502 0.0993507 0.0801634 0.0286557 0.0279225 0.0214148 0.0192698 0.010879 0.00984994 0.0268111 0.0251499 0.0854784 0.0767744 0.0440732 0.0297996 0.022113 0.0288558 0.0293831 0.0350816 0.0308318 0.0354318 0.028507 0.025714 0.031815 0.0225217 0.0245297 0.00376102 
68.5514 0.0455881 0.0190034 0.0343077 0.0302486 0.0319393 0.00663362 0.0054384 0.0290157 0.0398743 0.035496 0.0485617 0.0111187 0.00644395 0.0915324 0.0676262 0.0503351 0.0245237 0.0316644 0.0294931 0.0134763 0.0117497 0.0386055 0.0270728 0.0786189 0.0693992 0.0377997 0.028001 0.0294202 0.0327885 0.0328358 0.0435577 0.0394617 0.0241064 0.01957 0.0358364 0.0460558 0.0348027 0.0236758 0.00405279 
62.2862 0.0397685 0.0321335 0.0148672 0.0193549 0.00757111 0.0128998 0.013897 0.0242139 0.0375303 0.035307 0.0438247 0.0147582 0.0171005 0.0852219 0.0698233 0.0346449 0.0327259 0.0166913 0.018169 0.0161839 0.0113298 0.0342448 0.0246922 0.0782695 0.0714808 0.029605 0.0148011 0.0183881 0.0231765 0.0214156 0.02104 0.0234892 0.0286957 0.0319448 0.0505705 0.03161 0.0357133 0.0336803 0.00687127 
67.0623 0.0404845 0.0227665 0.0364831 0.0242174 0.0289553 0.0129138 0.00905812 0.0392729 0.0380307 0.0350484 0.0596674 0.0161738 0.00624107 0.087988 0.0749713 0.030794 0.0349049 0.0350446 0.0265492 0.0129276 0.0161108 0.0330197 0.0208404 0.0875155 0.0684085 0.0369821 0.0259032 0.0188051 0.0208762 0.0280898 0.0275854 0.020013 0.0369561 0.0367579 0.0337483 0.0367528 0.0204994 0.022059 0.00503673 
77.5103 0.0487998 0.0277568 0.0282508 0.023302 0.00999716 0.00921605 0.00900039 0.027262 0.0440424 0.0293946 0.0445474 0.00914681 0.00790162 0.0925285 0.0635719 0.042353 0.0291835 0.0230673 0.022298 0.0117631 0.00651403 0.0353023 0.0422399 0.0856664 0.0692752 0.0351025 0.0242307 0.0271719 0.0248442 0.024645 0.0325521 0.0461734 0.0260319 0.000965707 0.0548869 0.05611 0.0375245 0.0390401 0.024842 
87.6366 0.0262569 0.0375363 0.0189586 0.0192695 0.0137336 0.0155128 0.0125688 0.0352181 0.0638904 0.0506461 0.0523071 0.00282316 0.0129875 0.0922682 0.0704079 0.0307746 0.0435036 0.0274138 0.0208933 0.0111123 0.00617209 0.0253029 0.0183706 0.0737247 0.0790378 0.0635308 0.0215624 0.0273899 0.0323368 0.0237631 0.029754 0.0311515 0.0282695 0.0317855 0.0648592 0.0343492 0.0355892 0.0380403 0.00414328 
106.873 0.0219809 0.0329111 0.0182994 0.0261737 0.0330885 0.00506284 0.0113971 0.0320159 0.0569118 0.0535727 0.0689884 0.00570208 0.0116584 0.0970505 0.0767519 0.0535781 0.03999 0.025651 0.0178454 0.0122323 0.00434404 0.0269471 0.0197718 0.0815497 0.0820661 0.0558301 0.0330394 0.0229345 0.0251372 0.0214462 0.0408648 0.0232818 0.0140362 0.0337041 0.0418582 0.0453904 0.0347091 0.0163908 0.004862 
81.5199 0.0309858 0.0454223 0.0160901 0.0227163 0.00959961 0.0137245 0.017038 0.023474 0.0303219 0.0306672 0.0467831 0.0112164 0.0270375 0.0753053 0.0702601 0.0241833 0.0234796 0.0214783 0.015822 0.011766 0.0105424 0.0186779 0.0265105 0.0607286 0.0613419 0.0375513 0.023448 0.0196067 0.0277948 0.0289591 0.0233842 0.0392851 0.0258878 0.0233649 0.0418524 0.0311948 0.0320811 0.0362019 0.0087493 
65.7404 0.0426068 0.0352158 0.0197904 0.0274526 0.0156762 0.0132986 0.0173728 0.0283208 0.0260069 0.0396399 0.0426134 0.0159928 0.0171338 0.0811508 0.0839917 0.0205192 0.0451116 0.0243422 0.0160778 0.0232264 0.0154726 0.0409944 0.0337627 0.0762987 0.0762495 0.0384099 0.0224389 0.0143934 0.031267 0.0251581 0.0270736 0.0283441 0.0364859 0.037422 0.0422417 0.0297288 0.0326848 0.0270396 0.00692904 
65.9975 0.0559908 0.0150956 0.0385369 0.0306884 0.00284184 0.00950081 0.00738914 0.0283847 0.0342478 0.0269825 0.0473672 0.0138648 0.00462697 0.0952339 0.0678231 0.0406254 0.0262026 0.0288786 0.0260798 0.0116523 0.0104101 0.0422232 0.0218566 0.0930805 0.0648639 0.0278517 0.0204645 0.0218278 0.0209288 0.0280159 0.0311671 0.0239567 0.0326741 0.021893 0.0423347 0.0521895 0.032568 0.0309174 0.0139165 
84.5013 0.0284177 0.0376433 0.0251178 0.0253584 0.0182849 0.00468317 0.0197311 0.0215712 0.0371462 0.0371908 0.066381 0.00615573 0.0186628 0.0908276 0.08999 0.0308247 0.0371562 0.0497548 0.0103476 0.0119857 0.0102293 0.02798 0.0244772 0.0742462 0.0782713 0.0497274 0.0210198 0.0185988 0.0258188 0.0416452 0.0347999 0.0278409 0.0202991 0.046544 0.0458466 0.028629 0.0270415 0.0242853 0.00566202 
68.6307 0.0380751 0.0319314 0.0203957 0.022021 0.0215388 0.0130225 0.0100346 0.0281636 0.0363606 0.0390425 0.0500199 0.0131895 0.0154916 0.083415 0.0670886 0.035379 0.0280042 0.027124 0.02322 0.0152693 0.0131696 0.0321919 0.0277272 0.0697514 0.0641156 0.0386629 0.0229111 0.0243572 0.0328436 0.0332502 0.0333829 0.0386272 0.0267153 0.0226289 0.0426474 0.0351846 0.0349795 0.0259426 0.00728626 
73.6675 0.0393808 0.0317666 0.0240227 0.0269734 0.00772767 0.0072516 0.0151281 0.0263391 0.0392524 0.0364244 0.0565373 0.0103688 0.0120734 0.0858274 0.0764604 0.0327248 0.0376965 0.0232445 0.0219303 0.0169945 0.0154042 0.0317247 0.0338021 0.0767424 0.0711276 0.0425288 0.0277521 0.0223429 0.0292269 0.0342542 0.0311097 0.0327234 0.0331027 0.0320744 0.0349211 0.0297001 0.0262795 0.0334944 0.00374518 
69.6303 0.040524 0.0332913 0.0210574 0.0191984 0.019829 0.0103029 0.00388105 0.0319083 0.0412349 0.0416705 0.066038 0.014553 0.00720056 0.0976954 0.0765467 0.0380221 0.031597 0.0245104 0.0201679 0.0124109 0.0125595 0.0343611 0.0243153 0.0840374 0.0688272 0.0470085 0.0263136 0.0227592 0.029116 0.0351968 0.0430315 0.0304986 0.028534 0.0277334 0.0421598 0.0378996 0.0314986 0.0299114 0.00680626 
87.8315 0.0448186 0.0332761 0.0208133 0.020681 0.0104344 0.0234341 0.00692999 0.0335469 0.0434682 0.0416324 0.0549516 0.0145153 0.0116934 0.0934548 0.0651296 0.026284 0.0333582 0.0315438 0.0237129 0.0152957 0.00929068 0.0225417 0.0229855 0.0831475 0.0648946 0.0442547 0.0251522 0.0257891 0.0288168 0.0282338 0.0233499 0.0284596 0.0460044 0.0233432 0.0502907 0.0349615 0.0324701 0.0192105 0.0118549 
68.9799 0.0371487 0.0154132 0.0272832 0.0193839 0.0210242 0.0096567 0.00120112 0.0276075 0.0407009 0.0360676 0.0595965 0.00757809 0.00992578 0.103313 0.0709252 0.0534219 0.0211556 0.0275533 0.0170635 0.00734421 0.00741813 0.0369118 0.0259746 0.0861844 0.0669977 0.0374822 0.0148939 0.0206133 0.022291 0.0285502 0.0409005 0.0493107 0.0118027 2.55537e-06 0.0754007 0.0524116 0.0445962 0.0216687 0.00425283 
74.7795 0.042109 0.0285901 0.0272894 0.0264384 0.00680332 0.0193638 0.0211621 0.0308636 0.0463556 0.0325178 0.0670002 0.0135251 0.0153738 0.097978 0.0733566 0.0311174 0.0316977 0.0177758 0.0194256 0.00882008 0.0113208 0.0266428 0.0241407 0.0919305 0.0655201 0.0372633 0.0154574 0.0186614 0.0174887 0.0278453 0.022526 0.0287155 0.0391858 0.0241241 0.0538297 0.0334002 0.0255395 0.0382791 0.0102283 
84.7658 0.0260452 0.0562685 0.0147301 0.0161416 0.011649 0.0075652 0.0160656 0.0247827 0.0402769 0.0284711 0.05842 0.00449609 0.0345722 0.0758093 0.0794818 0.0360153 0.0427419 0.0245821 0.0152302 0.014298 0.0110947 0.0223308 0.0493061 0.0736593 0.0739207 0.0449164 0.0277852 0.0256058 0.0199494 0.0248015 0.0204707 0.0428685 0.021643 0.0209706 0.0643324 0.0429682 0.0304535 0.0528236 0.00570538 
115.211 0.0424303 0.0482626 0.0250991 0.0261143 0.0203206 0.0174426 0.0209478 0.0301608 0.0410046 0.0314429 0.0598072 0.00790955 0.015396 0.0993951 0.0823499 0.029872 0.0255767 0.0250947 0.0126106 0.00751195 0.00666296 0.0169224 0.0196412 0.0854472 0.0735303 0.0420844 0.0243797 0.0223762 0.02215 0.0288188 0.0260939 0.0349756 0.0330808 0.0330074 0.0608379 0.0460059 0.0321234 0.028652 0.0207958 
63.5554 0.0495278 0.00677594 0.0296628 0.0338836 0.0051894 0.0106126 0.00442637 0.0290635 0.0330834 0.0444901 0.0420484 0.0174752 0.00643997 0.0957781 0.0717256 0.0273971 0.0345988 0.0182266 0.0171476 0.0187904 0.00915461 0.0410867 0.0296707 0.0818492 0.0733351 0.0433593 0.0256733 0.022901 0.0395258 0.0261644 0.0398908 0.0313135 0.0327589 0.0168516 0.0483652 0.0395393 0.0438939 0.0306217 0.013047 
67.7804 0.048814 0.0225002 0.0408335 0.0285299 0.0269115 0.00953042 0.00380338 0.0336031 0.0386894 0.0376329 0.0655939 0.00855391 0.00662841 0.103788 0.0832299 0.0327059 0.0307315 0.0333586 0.0221103 0.011281 0.0127314 0.0313279 0.0278776 0.0943841 0.0743781 0.0411808 0.0243239 0.0212361 0.025294 0.0344561 0.0317683 0.0343382 0.0400407 0.0269011 0.0387859 0.0396165 0.027212 0.021904 0.00312166 
66.3686 0.0497999 0.0337452 0.0233852 0.0196498 0.0277849 0.00843109 0.00534203 0.0270178 0.0307536 0.0303118 0.044571 0.0134521 0.00882691 0.0955896 0.078689 0.0366022 0.0251569 0.0273458 0.0218628 0.0116111 0.0119149 0.037388 0.0265128 0.08732 0.0752215 0.0319134 0.0212083 0.0191393 0.023404 0.0264494 0.0365509 0.0312907 0.0298176 0.0277824 0.0366955 0.0388719 0.0292197 0.0230472 0.00682193 
75.4594 0.0401777 0.0216655 0.0276749 0.0358286 0.0120584 0.0068008 0.0193472 0.0234482 0.0256375 0.0346008 0.0359015 0.0138443 0.00916728 0.0796606 0.0747724 0.034881 0.0266345 0.0271358 0.0185397 0.0176932 0.010855 0.0428992 0.0187538 0.0658849 0.0720561 0.0350536 0.0245405 0.0194953 0.0354096 0.0273955 0.0458263 0.0240492 0.0164445 0.0405717 0.0329813 0.036992 0.0391515 0.0246256 0.00699459 
62.3762 0.044793 0.0197761 0.0174402 0.0204147 0.00410489 0.00886521 0.00449116 0.0256516 0.0457611 0.0380228 0.0478608 0.0138733 0.00571586 0.0954863 0.064535 0.0415051 0.031839 0.0150065 0.0210964 0.0148154 0.00979923 0.037206 0.0219383 0.0839338 0.0699005 0.0366946 0.019886 0.025834 0.0284436 0.0264319 0.0326652 0.0218684 0.0290358 0.0254817 0.0425075 0.0337474 0.0353187 0.0385752 0.00805651 
62.998 0.0343032 0.052818 0.0234657 0.0179616 0.0180907 0.00613247 0.0216632 0.0266367 0.0337081 0.029502 0.0554773 0.0104898 0.0262171 0.0805045 0.0897123 0.0350643 0.0291908 0.0311714 0.0153327 0.0128374 0.0162344 0.0315243 0.0290144 0.0761883 0.0813438 0.0305714 0.0203841 0.0179476 0.0211616 0.0341834 0.0232753 0.028018 0.0245377 0.0493916 0.035814 0.0314608 0.0225892 0.0376894 0.00456294 
70.8205 0.0333006 0.0510912 0.0237513 0.0185146 0.01404 0.00532535 0.0247263 0.0365012 0.0670401 0.0428398 0.094202 0.00906544 0.0463558 0.10148 0.0916704 0.0429727 0.0316897 0.0341524 0.0148444 0.0103135 0.0144446 0.0209394 0.0325613 0.0908368 0.0854786 0.0407623 0.0181258 0.0306778 0.0205222 0.0367027 0.0191409 0.0402652 0.0388818 0.0415453 0.0385563 0.0242919 0.0203422 0.0373771 0.00181709 
91.6929 0.0292692 0.034129 0.0167407 0.0240301 0.0294843 0.0051052 0.00876979 0.0320037 0.0440358 0.0420652 0.0456101 0.013327 0.00682251 0.0816846 0.0649168 0.0517854 0.0343448 0.0159039 0.0294462 0.0135146 0.0136908 0.0486567 0.0205657 0.0673728 0.0718216 0.0539375 0.0372003 0.0270503 0.0362523 0.0256082 0.0625102 0.0247227 0.010674 0.0308552 0.0275661 0.0378929 0.031233 0.0376151 0.00174917 
78.1682 0.0380981 0.0298804 0.0240183 0.0242204 0.0227051 0.0118671 0.0111669 0.0283001 0.0342719 0.0349031 0.0474551 0.01226 0.00977514 0.081403 0.0698712 0.0283766 0.034847 0.0250408 0.0223099 0.0157159 0.014971 0.0293243 0.0293203 0.0728639 0.0657299 0.042631 0.0292537 0.0214747 0.0291125 0.0296071 0.0305228 0.0300581 0.0324694 0.0271905 0.0385103 0.0319858 0.0267352 0.0271559 0.00693177 
119.744 0.0342119 0.039237 0.0279466 0.0277856 0.0245054 0.00303578 0.0237327 0.0291235 0.0382287 0.0386298 0.098158 0.00191156 0.0262498 0.0947314 0.0939906 0.0351449 0.0467923 0.0283087 0.0168629 0.0157913 0.0123351 0.0263393 0.0363338 0.091471 0.0782637 0.039622 0.0287006 0.0336467 0.0193734 0.0353616 0.022746 0.0285574 0.0246526 0.0381315 0.0441873 0.041161 0.0394223 0.0433716 0.0146803 
103.689 0.0392322 0.0329285 0.0205479 0.0275019 0.0312835 0.00415693 0.00708314 0.0263306 0.0364703 0.0342 0.0657022 0.00393801 0.012232 0.104662 0.0889598 0.0342175 0.0368458 0.032037 0.0158116 0.0100049 0.00658122 0.0269984 0.036442 0.0970873 0.0823462 0.0417925 0.0271718 0.0154558 0.0170142 0.0220468 0.0323933 0.0338715 0.0280822 0.0196114 0.0441182 0.0396977 0.0260979 0.0323995 0.0040464 
88.2803 0.0412523 0.0263732 0.0227607 0.0260712 0.0263139 0.00669167 0.0109227 0.0227368 0.0406389 0.0373247 0.0342287 0.00857275 0.00960893 0.0886064 0.0584029 0.0485788 0.0163668 0.0202295 0.0240626 0.0121114 0.00609184 0.0263887 0.0161661 0.0626791 0.0700744 0.037853 0.0272246 0.0385276 0.0447552 0.028633 0.0458581 0.0347824 0.0173593 0.0255397 0.028223 0.0374655 0.0408457 0.0228647 0.00754614 
123.023 0.0235431 0.0420469 0.0260199 0.0154788 0.00906997 0.014328 0.0210503 0.0373488 0.0424619 0.0314999 0.0396301 0.0119524 0.0247639 0.0797257 0.0755027 0.0438797 0.0335154 0.0323125 0.0146565 0.0115458 0.00745101 0.0301422 0.0244411 0.0752896 0.0875984 0.0414275 0.0212769 0.0327872 0.0166948 0.0228275 0.0289742 0.0246454 0.0149012 0.0399224 0.0676574 0.0399987 0.0313443 0.0286332 0.0258652 
90.9796 0.0369441 0.0483733 0.0172528 0.0204456 0.0136221 0.00797837 0.00696821 0.0392997 0.0361657 0.0419802 0.0408425 0.00925982 0.00917758 0.0907594 0.0788962 0.0322507 0.0342819 0.0205274 0.0286874 0.0111729 0.011355 0.0371989 0.0255623 0.0792028 0.0849129 0.0530834 0.0319562 0.0208034 0.0323008 0.0202688 0.0429991 0.0406252 0.0282831 0.0231536 0.0383365 0.0401257 0.0273994 0.0192617 0.0011278 
80.8322 0.0349113 0.0258546 0.0296314 0.033316 0.0052798 0.0123586 0.0258829 0.0304091 0.0574387 0.0410206 0.0559365 0.0126828 0.0133927 0.0828349 0.0644386 0.0391371 0.0385945 0.0219607 0.0285324 0.0169614 0.0142114 0.0259363 0.0274266 0.072005 0.0693972 0.0472542 0.0289933 0.0320622 0.0313187 0.0317377 0.0283242 0.0304622 0.0365077 0.034864 0.0359493 0.0267169 0.0257118 0.0306464 0.00579578 
80.5573 0.0301246 0.0339123 0.0240351 0.025751 0.0162627 0.0129354 0.0256558 0.0297541 0.0386911 0.0372575 0.0525013 0.014784 0.0179862 0.0803985 0.0767215 0.0273937 0.0421799 0.0196303 0.0178411 0.0148595 0.0131953 0.0309929 0.031253 0.073159 0.0724245 0.0465879 0.0256875 0.0182549 0.0250116 0.025708 0.0312455 0.0280791 0.0278634 0.0341519 0.0436454 0.0292942 0.025231 0.0331301 0.00857438 
69.9979 0.042397 0.018469 0.0331032 0.025922 0.0180654 0.0105279 0.00449597 0.0303754 0.034783 0.0391769 0.0605605 0.00934278 0.00668192 0.0959669 0.0726661 0.0322076 0.02325 0.0309779 0.0189411 0.0113435 0.0105993 0.0279866 0.0203405 0.0796882 0.0634322 0.0397801 0.0232236 0.0235083 0.0309958 0.0371245 0.0344451 0.0354448 0.0297643 0.0204573 0.0403154 0.0387445 0.0335166 0.0232741 0.00641106 
91.6826 0.0333839 0.0406008 0.0299686 0.0233336 0.0295079 0.00545568 0.0263147 0.0345044 0.0492054 0.0384279 0.0645471 0.0146408 0.0242706 0.0925778 0.084949 0.0446901 0.0242495 0.0245865 0.020609 0.00774993 0.0136833 0.0335797 0.0280625 0.076017 0.0788347 0.0448429 0.0245598 0.0215192 0.0277604 0.0354234 0.0460345 0.0388501 0.0207393 0.03816 0.0230137 0.0318743 0.0240401 0.0398973 0.00211592 
61.0065 0.047208 0.00791793 0.0240283 0.0206969 0.0034347 0.0233772 0.00231548 0.0292483 0.0360605 0.037954 0.0634617 0.0222212 0.00504651 0.117296 0.0849233 0.0175343 0.032493 0.00963983 0.00985571 0.00793913 0.00771499 0.0243333 0.0165727 0.107759 0.0743607 0.0368848 0.0115073 0.0117534 0.0151937 0.0202991 0.0208267 0.0156921 0.0498372 0.0275119 0.0512148 0.0226883 0.0215194 0.0286403 0.0102346 
72.4061 0.0305869 0.0394994 0.0178239 0.0191328 0.00807285 0.0140548 0.0139294 0.0342275 0.0502922 0.0417549 0.0559963 0.017018 0.0130355 0.0901344 0.0765975 0.0396547 0.0407322 0.0205473 0.0204675 0.0124055 0.0108345 0.0362663 0.025219 0.0808682 0.0773458 0.0493385 0.0214661 0.0201144 0.0236434 0.0240351 0.0369569 0.0279392 0.0254418 0.0343921 0.0560156 0.0338014 0.0281744 0.0296239 0.00629758 
66.8189 0.0499111 0.0161949 0.0348759 0.0323777 0.0105454 0.0150207 0.011095 0.032428 0.0347653 0.04208 0.0486305 0.0175357 0.00673807 0.101114 0.0828148 0.0239954 0.0404578 0.0183198 0.0157496 0.0155956 0.00991113 0.0390474 0.0236862 0.0927509 0.0799161 0.0428746 0.0218205 0.0174486 0.0277952 0.0235832 0.0317049 0.0214471 0.0397251 0.0357413 0.056607 0.0388081 0.0358488 0.032608 0.0121108 
96.9379 0.0310076 0.02197 0.0227808 0.0160993 0.0173588 0.00834858 0.00510947 0.0270618 0.0388915 0.0355045 0.0464838 0.0088742 0.00337742 0.0777146 0.0601504 0.0341931 0.0374986 0.0306019 0.0179599 0.0142211 0.00874511 0.0336055 0.0160495 0.067884 0.0595685 0.0421065 0.0347858 0.0240923 0.0283477 0.0285269 0.0394814 0.0151002 0.0129368 0.033358 0.0459691 0.0462721 0.034534 0.0259006 0.0180717 
